fname,labels,mids,split,multi_label,primary_label
179858,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
322482,"Boom,Explosion","/m/07qqyl4,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
109578,"Boat_and_Water_vehicle,Vehicle","/m/019jd,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Boat_and_Water_vehicle
46361,Respiratory_sounds,/m/09hlz4,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Respiratory_sounds
44769,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine","/m/0ltv,/m/07q2z82,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Race_car_and_auto_racing
336419,"Drip,Liquid","/m/07r5v4s,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drip
91153,"Cowbell,Bell","/m/0239kh,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cowbell
163330,"Bus,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
401825,"Purr,Cat,Domestic_animals_and_pets,Animal","/m/02yds9,/m/01yrx,/m/068hy,/m/0jbk",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Purr
89060,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
341178,"Growling,Animal,Dog,Domestic_animals_and_pets","/m/0ghcn6,/m/0jbk,/m/0bt9lr,/m/068hy",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Growling
38288,"Boat_and_Water_vehicle,Vehicle","/m/019jd,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Boat_and_Water_vehicle
222356,"Gong,Percussion,Musical_instrument,Music","/m/0mbct,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gong
357843,"Trumpet,Brass_instrument,Musical_instrument,Music","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Trumpet
373556,"Harp,Musical_instrument,Music","/m/03m5k,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Harp
397651,"Wild_animals,Animal","/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wild_animals
204641,"Marimba_and_xylophone,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwsp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Marimba_and_xylophone
173778,"Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Guitar
211453,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Coin_(dropping)
177615,"Cat,Domestic_animals_and_pets,Animal","/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cat
368431,"Printer,Mechanisms","/m/01m4t,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Printer
147129,"Bus,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
318945,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
64005,"Cat,Domestic_animals_and_pets,Animal","/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cat
242092,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bird_vocalization_and_bird_call_and_bird_song
90193,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
388903,"Tick-tock,Clock,Mechanisms","/m/07qjznl,/m/01x3z,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tick-tock
101095,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech
246865,"Bowed_string_instrument,Musical_instrument,Music","/m/0l14_3,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bowed_string_instrument
192057,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Keys_jangling
398675,"Idling,Engine","/m/07pb8fc,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Idling
345844,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",val,"[0, 0, 0, 1, 1, 0, 0, 0]",
257093,Wood,/m/083vt,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wood
36553,"Water_tap_and_faucet,Domestic_sounds_and_home_sounds","/m/02jz0l,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Water_tap_and_faucet
18726,"Camera,Mechanisms","/m/0dv5r,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Camera
28005,"Toilet_flush,Domestic_sounds_and_home_sounds","/m/01jt3m,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Toilet_flush
218888,"Slam,Door,Domestic_sounds_and_home_sounds","/m/07rjzl8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Slam
203450,"Door,Car,Domestic_sounds_and_home_sounds,Motor_vehicle_(road),Vehicle","/m/02dgv,/m/0k4j,/t/dd00071,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Door
89905,"Shatter,Hammer,Glass,Tools","/m/07rn7sz,/m/03l9g,/m/039jq,/m/07k1x",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
414217,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass","/m/04brg2,/m/07q7njn,/t/dd00071,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
104038,"Screaming,Yell,Human_voice,Shout","/m/03qc9zr,/m/07sr1lc,/m/09l8g,/m/07p6fty",train,"[1, 1, 0, 0, 0, 0, 0, 0]",
348887,"Glockenspiel,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwtp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Glockenspiel
253314,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
415577,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
397915,"Gull_and_seagull,Boat_and_Water_vehicle,Bird,Wild_animals,Animal,Vehicle","/m/01dwxx,/m/019jd,/m/015p6,/m/01280g,/m/0jbk,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gull_and_seagull
70379,"Cupboard_open_or_close,Door,Domestic_sounds_and_home_sounds","/m/0642b4,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cupboard_open_or_close
3660,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
54964,"Rain,Water","/m/06mb1,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rain
373555,"Harp,Musical_instrument,Music","/m/03m5k,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Harp
337409,Screech,/m/07q8k13,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Screech
321971,"Screaming,Yell,Human_voice,Shout","/m/03qc9zr,/m/07sr1lc,/m/09l8g,/m/07p6fty",train,"[1, 1, 0, 0, 0, 0, 0, 0]",
160828,Crack,/m/07qs1cx,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crack
365771,"Giggle,Laughter,Human_voice","/m/07r660_,/m/01j3sz,/m/09l8g",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Giggle
361448,"Buzz,Insect,Wild_animals,Animal","/m/07pjwq1,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Buzz
104030,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
130604,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
332290,Screech,/m/07q8k13,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Screech
431669,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
209310,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
269379,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
76614,"Male_singing,Singing,Human_voice","/t/dd00003,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_singing
186013,"Typing,Domestic_sounds_and_home_sounds","/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Typing
198332,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
349188,"Motor_vehicle_(road),Vehicle","/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Motor_vehicle_(road)
343872,"Yell,Shout,Human_voice","/m/07sr1lc,/m/07p6fty,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
46621,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
415107,"Cat,Domestic_animals_and_pets,Animal","/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cat
203372,"Shatter,Crushing,Glass","/m/07rn7sz,/m/07plct2,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
121366,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
340252,"Hammer,Tools","/m/03l9g,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hammer
324415,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
322500,"Fire,Boom,Explosion","/m/02_41,/m/07qqyl4,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
75978,"Ocean,Boat_and_Water_vehicle,Water,Vehicle","/m/05kq4,/m/019jd,/m/0838f,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Ocean
203003,Liquid,/m/04k94,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Liquid
319247,"Breathing,Respiratory_sounds","/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Breathing
429144,"Drawer_open_or_close,Domestic_sounds_and_home_sounds","/m/0fqfqc,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drawer_open_or_close
179240,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
198341,"Crowd,Fireworks,Human_group_actions,Explosion","/m/03qtwd,/m/0g6b5,/t/dd00012,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
159754,"Motor_vehicle_(road),Siren,Vehicle,Alarm","/m/012f08,/m/03kmc9,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 1, 1]",
21820,"Skateboard,Vehicle","/m/06_fw,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Skateboard
367839,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
18998,"Train,Rail_transport,Vehicle","/m/07jdr,/m/06d_3,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Train
60384,Respiratory_sounds,/m/09hlz4,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Respiratory_sounds
101902,"Drum_kit,Percussion,Musical_instrument,Music","/m/02hnl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drum_kit
434818,"Bicycle_bell,Bell,Bicycle,Vehicle,Alarm","/m/0gy1t2s,/m/0395lw,/m/0199g,/m/07yv9,/m/07pp_mv",val,"[0, 0, 0, 0, 0, 0, 0, 1]",
198352,"Crowd,Fireworks,Human_group_actions,Explosion","/m/03qtwd,/m/0g6b5,/t/dd00012,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
23090,"Church_bell,Bell","/m/03w41f,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Church_bell
179237,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
427245,"Tick,Wind,Fire","/m/07qjznt,/m/03m9d0z,/m/02_41",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Tick
236608,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
11585,"Dishes_and_pots_and_pans,Glass,Domestic_sounds_and_home_sounds","/m/04brg2,/m/039jq,/t/dd00071",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
273540,"Ringtone,Keyboard_(musical),Musical_instrument,Music,Telephone,Alarm","/m/01hnzm,/m/05148p4,/m/04szw,/m/04rlf,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
349903,"Run,Slam,Door,Domestic_sounds_and_home_sounds","/m/06h7j,/m/07rjzl8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Run
87574,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
212974,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
395921,"Growling,Dog,Domestic_animals_and_pets,Animal","/m/0ghcn6,/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Growling
321684,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
259173,"Ocean,Water","/m/05kq4,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Ocean
171444,Human_voice,/m/09l8g,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Human_voice
347686,"Microwave_oven,Domestic_sounds_and_home_sounds","/m/0fx9l,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Microwave_oven
167226,Human_voice,/m/09l8g,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Human_voice
163728,"Screaming,Shout,Human_voice","/m/03qc9zr,/m/07p6fty,/m/09l8g",train,"[1, 1, 0, 0, 0, 0, 0, 0]",
79148,"Zipper_(clothing),Domestic_sounds_and_home_sounds","/m/01s0vc,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Zipper_(clothing)
217963,Walk_and_footsteps,/m/07pbtc8,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Walk_and_footsteps
151212,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cough
91014,"Cowbell,Bell","/m/0239kh,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cowbell
94681,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass","/m/04brg2,/m/07q7njn,/t/dd00071,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
215980,"Typing,Domestic_sounds_and_home_sounds","/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Typing
85809,"Slam,Door,Domestic_sounds_and_home_sounds","/m/07rjzl8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Slam
59452,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
160812,"Bus,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
416653,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech
128796,"Acoustic_guitar,Strum,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/042v_gx,/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Acoustic_guitar
277723,"Typewriter,Typing,Domestic_sounds_and_home_sounds","/m/0c2wf,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Typewriter
242457,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
95089,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
270474,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
346680,Respiratory_sounds,/m/09hlz4,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Respiratory_sounds
207247,"Fixed-wing_aircraft_and_airplane,Aircraft,Vehicle","/m/0cmf2,/m/0k5j,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fixed-wing_aircraft_and_airplane
123984,"Laughter,Human_voice","/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Laughter
244409,"Car,Motor_vehicle_(road),Vehicle","/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Car
222230,"Gong,Percussion,Musical_instrument,Music","/m/0mbct,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gong
99848,"Rattle_(instrument),Percussion,Musical_instrument,Music","/m/05r5wn,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rattle_(instrument)
76097,"Laughter,Human_voice","/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Laughter
57559,"Train,Rail_transport,Vehicle","/m/07jdr,/m/06d_3,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Train
77412,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Child_speech_and_kid_speaking
56588,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
15143,"Organ,Keyboard_(musical),Musical_instrument,Music","/m/013y1f,/m/05148p4,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Organ
415434,"Harp,Musical_instrument,Music","/m/03m5k,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Harp
36926,"Cricket,Insect,Wild_animals,Animal","/m/09xqv,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cricket
212535,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
37305,"Purr,Cat,Domestic_animals_and_pets,Animal","/m/02yds9,/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Purr
76649,"Subway_and_metro_and_underground,Male_singing,Rail_transport,Vehicle,Singing,Human_voice","/m/0195fx,/t/dd00003,/m/06d_3,/m/07yv9,/m/015lz1,/m/09l8g",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Subway_and_metro_and_underground
207758,"Hammer,Tools","/m/03l9g,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hammer
434263,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
386250,"Drill,Power_tool,Tools","/m/01d380,/m/0_ksk,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drill
14937,Human_voice,/m/09l8g,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Human_voice
203370,"Shatter,Crushing,Glass","/m/07rn7sz,/m/07plct2,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
10773,Thump_and_thud,/m/07qnq_y,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Thump_and_thud
345656,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
228063,"Drum,Percussion,Musical_instrument,Music","/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drum
404071,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Mechanical_fan
251424,"Knock,Door,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
376704,"Writing,Domestic_sounds_and_home_sounds","/m/081rb,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Writing
130409,"Tabla,Drum,Percussion,Musical_instrument,Music","/m/01p970,/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tabla
322397,"Drawer_open_or_close,Domestic_sounds_and_home_sounds","/m/0fqfqc,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drawer_open_or_close
83280,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
165409,"Bus,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
193815,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
267901,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell","/m/0gy1t2s,/m/07pp_mv,/m/0199g,/m/07yv9,/m/0395lw",val,"[0, 0, 0, 0, 0, 0, 0, 1]",
89866,"Tap,Glass","/m/07qcpgn,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
242582,"Applause,Human_group_actions","/m/028ght,/t/dd00012",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Applause
18810,"Sawing,Tools","/m/01b82r,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sawing
175486,"Male_singing,Singing,Human_voice","/t/dd00003,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_singing
176154,Hands,/m/0k65p,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hands
420105,"Hammer,Tools","/m/03l9g,/m/07k1x",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Hammer
340249,"Sawing,Tools","/m/01b82r,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sawing
341203,"Train,Rail_transport,Vehicle","/m/07jdr,/m/06d_3,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Train
204653,"Rattle_(instrument),Percussion,Musical_instrument,Music","/m/05r5wn,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rattle_(instrument)
379756,"Raindrop,Trickle_and_dribble,Vehicle_horn_and_car_horn_and_honking,Rain,Car,Motor_vehicle_(road),Vehicle,Alarm,Water,Pour,Liquid","/m/07r10fb,/m/07pqc89,/m/0912c9,/m/06mb1,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv,/m/0838f,/m/07prgkl,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
418216,"Clock,Mechanisms","/m/01x3z,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Clock
73443,"Scratching_(performance_technique),Musical_instrument,Music","/m/01hgjl,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Scratching_(performance_technique)
104526,"Slam,Door,Domestic_sounds_and_home_sounds","/m/07rjzl8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Slam
19026,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
175847,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
27593,Bell,/m/0395lw,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bell
318633,Tick,/m/07qjznt,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tick
96643,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
174885,"Gull_and_seagull,Bird,Wild_animals,Animal","/m/01dwxx,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gull_and_seagull
323082,"Shout,Human_voice","/m/07p6fty,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
340254,Hiss,/m/07rjwbb,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hiss
317130,"Thunder,Cricket,Thunderstorm,Insect,Wild_animals,Animal","/m/0ngt1,/m/09xqv,/m/0jb2l,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Thunder
138940,"Hi-hat,Cymbal,Percussion,Musical_instrument,Music","/m/03qtq,/m/01qbl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hi-hat
255216,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",val,"[0, 0, 0, 1, 1, 0, 0, 0]",
204684,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
120585,"Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal","/m/09b5t,/m/025rv6n,/m/0ch8v,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chicken_and_rooster
341403,"Coin_(dropping),Glass,Domestic_sounds_and_home_sounds","/m/0242l,/m/039jq,/t/dd00071",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
91294,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
19006,"Fowl,Livestock_and_farm_animals_and_working_animals,Animal","/m/025rv6n,/m/0ch8v,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fowl
138691,"Hi-hat,Cymbal,Percussion,Musical_instrument,Music","/m/03qtq,/m/01qbl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hi-hat
