fname,gt_Scream,gt_Shout,gt_Crying,gt_Explosion,gt_Gunshot,gt_Glass,gt_Siren,gt_Alarm,pseudo_Scream,pseudo_Shout,pseudo_Crying,pseudo_Explosion,pseudo_Gunshot,pseudo_Glass,pseudo_Siren,pseudo_Alarm,tuned_Scream,tuned_Shout,tuned_Crying,tuned_Explosion,tuned_Gunshot,tuned_Glass,tuned_Siren,tuned_Alarm,score_Scream,score_Shout,score_Crying,score_Explosion,score_Gunshot,score_Glass,score_Siren,score_Alarm
340250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594,-0.0286,-0.0945,-0.0565,-0.1112,-0.1372,-0.0292,0.0227
396321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1305,-0.1487,-0.1108,-0.0836,-0.1171,-0.0519,-0.1463,-0.1732
219912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326,-0.1999,0.0172,-0.069,-0.1008,-0.1741,-0.0389,0.0269
35463,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.2014,0.0811,0.0726,0.5602,0.2684,0.121,0.0835,0.0539
378310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1238,-0.2515,-0.0626,-0.2089,-0.1317,-0.2353,-0.144,-0.0568
66876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1566,-0.1136,-0.1486,-0.0864,-0.0239,0.1692,0.0236,0.0746
340716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044,-0.0288,-0.0647,0.0605,0.1258,-0.0697,-0.0363,0.1271
160756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856,0.0044,-0.0837,-0.0843,-0.0926,-0.0781,-0.0563,-0.0229
220777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243,0.0509,0.0619,-0.1175,0.0067,-0.02,0.051,0.0653
125408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,-0.0047,-0.0165,-0.0836,0.1006,-0.0322,0.1309,0.0791
125274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857,-0.0978,-0.0572,-0.0936,-0.1107,-0.1818,0.1255,0.214
332658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1113,-0.1221,-0.0465,-0.0252,0.0275,0.0353,-0.03,-0.106
98453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298,-0.0554,-0.0644,-0.0657,0.0281,-0.1045,0.0129,0.0462
176504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345,-0.0241,-0.0003,-0.0197,-0.0115,0.0077,0.0274,0.1733
89923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091,-0.1,-0.1056,-0.0537,0.0043,-0.0399,0.0751,0.1045
116578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608,0.0167,-0.0105,-0.2006,-0.1479,-0.2202,-0.0502,-0.1486
265625,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0646,0.0493,-0.0561,0.5168,0.2784,0.0782,0.1055,0.1285
63481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1615,-0.143,-0.1199,0.055,-0.0743,-0.1186,-0.0775,-0.0015
318087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258,-0.1496,-0.0131,0.027,-0.0729,-0.107,-0.0767,-0.0822
27618,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.1065,0.0864,0.0244,0.2949,0.1768,0.1706,0.0496,0.0985
19845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1126,-0.1819,-0.0728,-0.0489,0.0898,-0.0762,0.019,-0.0302
253716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1986,0.1313,0.0965,0.1269,0.1569,0.1193,0.103,0.0731
167539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0139,0.0315,0.0268,-0.0155,0.0945,-0.0029,0.2402,0.2833
44182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713,0.101,-0.0199,-0.0773,0.0058,-0.1094,0.0551,0.2108
255126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.1074,-0.074,-0.0732,-0.0708,-0.2324,0.1218,0.0644
333724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651,-0.0683,0.0733,-0.0837,-0.0531,-0.1112,0.0527,0.0199
278113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765,-0.0904,0.0156,-0.0705,-0.0092,0.0561,-0.0767,-0.0113
406249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553,-0.0995,0.0065,-0.1897,-0.1614,-0.1776,-0.0082,-0.0217
80478,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3169,0.1265,0.5826,-0.0165,-0.0228,0.0175,0.1508,0.138
168723,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1286,0.0774,0.3179,-0.0699,-0.0795,-0.0028,-0.0275,0.0406
262659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0934,-0.0395,-0.0193,-0.034,-0.0416,-0.2053,0.0084,-0.0459
235871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582,0.046,-0.1377,-0.0167,0.0464,-0.042,0.027,0.1233
235149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016,0.0159,0.0225,0.0044,-0.07,-0.1925,0.0367,0.0611
19180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348,-0.0337,-0.0111,-0.1109,-0.0376,-0.057,-0.0564,-0.0146
58388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.084,0.1257,0.0356,-0.1189,-0.0274,-0.1073,0.315,0.1692
42191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918,-0.1559,-0.0847,-0.1679,-0.1372,-0.1222,-0.0872,-0.0464
33514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1077,0.1392,0.1043,-0.0469,0.0403,0.0181,0.0427,0.051
236561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3175,-0.1614,-0.2328,0.002,-0.005,-0.0274,-0.1169,-0.0508
369490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,-0.0438,-0.0162,0.0139,-0.0042,0.1336,-0.0222,0.0215
349791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369,-0.0207,-0.0639,0.044,-0.0363,-0.1215,-0.0203,-0.0267
395375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.1089,0.0397,-0.1297,0.0162,-0.1417,0.0719,0.0918
240856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167,0.0223,0.2552,-0.0379,-0.0332,-0.1116,-0.1018,0.005
179858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195,0.0523,-0.0576,-0.0799,-0.0134,-0.0794,0.1278,0.1588
322482,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0046,0.0418,-0.1506,0.4919,0.2321,0.0831,-0.0276,0.058
109578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1099,-0.1784,-0.0718,-0.1076,0.0055,-0.2103,0.0693,0.0231
46361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405,-0.1658,0.0152,-0.1147,-0.0703,-0.1291,-0.1224,-0.0341
44769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1377,0.1426,-0.0058,0.1233,0.1651,0.0817,0.1656,0.2225
336419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1326,-0.1399,-0.1085,-0.1945,-0.0556,-0.2121,0.0414,0.05
91153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046,0.0283,-0.1218,-0.0296,-0.022,-0.0323,-0.0454,0.0598
163330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991,-0.0832,-0.1241,0.1291,0.128,-0.0386,-0.0155,0.1613
401825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1192,-0.1782,-0.0305,-0.0958,-0.0685,-0.1326,-0.1262,-0.0345
89060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1331,-0.1472,-0.0141,0.0433,0.1132,-0.0132,0.0251,0.1302
341178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1354,-0.1007,-0.0729,-0.0826,-0.1288,-0.1498,-0.191,-0.182
38288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071,-0.0443,-0.0181,-0.0151,0.0476,-0.1415,0.0377,0.0558
222356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1559,0.2035,0.1262,-0.0609,-0.0355,-0.1379,0.2927,0.2721
357843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627,0.1125,0.0933,-0.0712,0.0698,0.0337,0.0569,0.0249
373556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.0644,0.0632,0.0124,0.0643,0.089,0.0599,0.1346
397651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713,-0.0726,-0.092,-0.1056,-0.0216,-0.1404,-0.0133,0.0289
204641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532,-0.017,-0.135,-0.0055,-0.027,-0.1497,0.0186,0.1484
173778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1618,0.1348,0.12,-0.0309,0.039,-0.013,0.187,0.1463
211453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1565,-0.0511,-0.1302,0.0616,0.1443,0.1543,-0.0479,0.0239
177615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326,-0.0524,0.0127,-0.1173,-0.1518,-0.0664,-0.0195,-0.0142
368431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032,0.0064,-0.0718,0.0015,-0.0808,-0.0874,-0.1092,0.0911
147129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1636,-0.0956,-0.073,0.0062,0.0317,-0.209,0.0362,0.1576
318945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1652,-0.141,-0.1605,0.0596,-0.0244,-0.0873,0.0339,0.2877
64005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1345,0.1311,0.1201,-0.0301,-0.0255,-0.0096,0.115,0.1437
242092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235,-0.0529,-0.0709,-0.1041,-0.0919,-0.08,-0.0912,-0.0837
90193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0311,-0.0048,0.0402,-0.0017,0.148,-0.1972,0.2106,0.3033
388903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1292,0.0226,-0.0738,0.0406,0.0157,-0.2061,0.0136,0.2336
101095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117,0.1458,-0.0537,0.0032,-0.0384,-0.1413,-0.0465,0.0346
246865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485,0.0662,-0.1709,0.0791,0.0932,0.138,-0.189,-0.1682
192057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.125,0.0012,-0.0799,-0.0013,0.0065,0.174,-0.0487,0.0899
398675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736,-0.0359,-0.1009,0.0122,0.0391,-0.1461,0.0002,0.0602
345844,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.139,-0.1,-0.1181,0.3278,0.2204,-0.0133,-0.0597,0.0792
257093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422,-0.0297,-0.006,-0.0113,0.0448,0.0789,-0.0053,0.0431
36553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1082,-0.115,-0.1419,-0.0968,-0.144,-0.1516,-0.0507,-0.0072
18726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.0252,-0.0112,0.0408,0.017,-0.0183,0.0018,0.1765
28005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1743,-0.2461,-0.1841,-0.0203,-0.1644,-0.1228,-0.1588,-0.1176
218888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0345,0.0902,-0.089,0.2651,0.1347,0.1607,0.0487,0.0682
203450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991,-0.0528,-0.0978,-0.0685,0.0207,0.1018,0.0841,0.0374
89905,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0949,-0.0041,-0.116,-0.0277,-0.007,0.2545,-0.0208,0.1011
414217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0629,-0.0039,0.053,-0.0506,-0.0287,0.1107,0.1349,0.2893
104038,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3948,0.4152,0.1944,0.0552,-0.1095,0.0314,0.0756,0.009
348887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948,0.0467,0.0678,-0.0336,-0.0475,-0.1314,0.0644,0.1089
253314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1642,0.086,0.0903,-0.0225,-0.0098,-0.0464,0.1596,0.2343
415577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1356,-0.0531,-0.1848,0.2266,0.1201,0.0311,-0.0592,0.0841
397915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1145,-0.0134,0.0717,-0.0209,0.0525,0.0237,0.0979,0.0055
70379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181,-0.0501,0.0043,-0.1885,-0.231,-0.1733,-0.0521,-0.1073
3660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669,-0.1432,0.0746,-0.1371,0.0074,-0.2204,0.1454,0.1861
54964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231,-0.0672,0.0888,-0.1101,0.0057,-0.0163,0.0565,0.047
373555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.116,-0.0624,0.0002,-0.0138,-0.0604,-0.085,-0.0639
337409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.0107,-0.0728,0.0178,-0.1192,0.0008,-0.1054,0.031
321971,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2646,0.399,0.2866,-0.1097,-0.1421,-0.0214,-0.0319,-0.1289
160828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625,-0.0614,-0.0927,-0.0488,-0.0453,0.0016,-0.0585,0.0
365771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772,0.0922,0.1503,-0.1318,-0.12,-0.1761,-0.0324,-0.0624
361448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144,0.0039,-0.0257,-0.0609,-0.0164,-0.0421,-0.0214,-0.0132
104030,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4405,0.4659,0.2754,0.0694,-0.0024,0.0714,0.18,0.1859
130604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1224,-0.1858,0.0715,-0.1918,0.0006,-0.2256,0.1099,0.1366
332290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671,0.0897,0.0643,-0.1287,-0.0505,-0.1192,0.1615,0.2012
431669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0168,0.0776,-0.0059,0.0961,0.0735,-0.051,0.0876,0.2989
209310,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.115,-0.0128,-0.1523,0.364,0.215,0.0603,-0.0783,0.0029
269379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1216,-0.0134,-0.0095,-0.1488,-0.0171,-0.1414,-0.0425,0.0065
76614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453,0.1895,-0.0295,-0.0919,-0.0518,0.0017,-0.0624,-0.0176
186013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448,-0.0768,-0.1158,0.0727,0.1329,0.0638,0.0688,0.1014
198332,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0469,0.1547,0.0435,0.2681,0.2053,0.0004,0.0407,0.1016
349188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1097,-0.039,-0.1051,-0.0476,-0.0097,-0.0542,0.0222,0.0352
343872,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2663,0.391,0.1552,-0.0132,-0.0902,0.0409,0.0252,0.0335
46621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,-0.037,-0.0091,0.0775,0.1069,-0.0049,0.0714,0.1514
415107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157,-0.0012,-0.0093,-0.0218,-0.1028,-0.0775,0.0205,0.0574
203372,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0105,0.0743,-0.016,0.0198,-0.0131,0.4468,-0.1016,-0.0207
121366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.0477,-0.0752,-0.0157,0.0995,0.107,0.0019,0.0983
340252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087,0.0611,-0.022,0.0561,0.1301,0.0686,0.0784,0.0809
324415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0024,0.009,0.0106,0.025,0.0407,-0.0943,0.1468,0.4012
322500,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0339,0.0527,-0.0245,0.4165,0.1917,0.1542,0.018,0.0683
75978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-0.1682,0.0302,0.0293,0.0566,0.0214,-0.0179,0.0702
203003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0178,0.103,-0.0397,0.0024,0.0898,0.2052,0.0239,0.0638
319247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694,-0.0502,0.0487,-0.0779,-0.1507,-0.2557,-0.0039,0.0512
429144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068,-0.1214,-0.1657,-0.0335,-0.0849,-0.1347,-0.0547,0.015
179240,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0204,0.0989,-0.0708,0.0343,0.1112,0.3931,0.0105,0.0564
198341,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.11,0.1748,0.0583,0.3158,0.2233,0.0653,0.0369,0.0851
159754,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.1619,0.1991,0.0939,-0.1599,0.0215,-0.0519,0.4724,0.3173
21820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209,0.0512,0.0415,0.1464,0.1961,-0.1058,-0.0456,-0.022
367839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0204,0.0978,-0.0316,0.0374,0.1057,-0.0027,0.139,0.3423
18998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113,-0.0213,-0.0311,0.0808,0.0998,-0.138,0.0347,0.1911
60384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378,-0.0353,0.0773,-0.0332,-0.0358,-0.1011,-0.1019,-0.0188
101902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.0536,0.0212,-0.1082,0.0028,0.0003,0.0197,0.0096
434818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0341,0.0452,-0.024,-0.0629,-0.0369,-0.0687,-0.0121,0.2392
198352,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.1102,0.2703,0.0512,0.3304,0.2628,-0.0181,0.0841,0.0857
23090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425,0.0995,0.1678,-0.042,0.0475,0.1458,0.0374,0.1343
179237,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0441,0.1234,-0.0186,0.0475,0.087,0.3848,0.0738,0.0955
427245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997,0.0068,-0.0435,0.1086,0.0984,-0.0517,0.1495,0.1209
236608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544,-0.034,-0.1218,0.0562,0.0278,-0.1528,0.0444,0.1359
11585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0824,0.1429,-0.0224,-0.0203,0.0198,0.2038,0.0922,0.1537
273540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1425,-0.0873,-0.0553,-0.0283,0.0463,-0.0228,0.1393,0.2115
349903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754,0.0456,-0.061,0.014,0.0377,-0.0958,-0.0322,0.01
87574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1369,-0.0027,-0.0951,-0.0006,0.1055,-0.1292,-0.0582,0.0797
212974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816,-0.0867,-0.0566,-0.0317,0.1032,-0.1255,0.177,0.1623
395921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.0178,0.0193,-0.093,-0.1399,-0.2117,-0.1765,-0.1613
321684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-0.047,-0.0486,-0.0047,-0.0059,0.0688,-0.1255,0.3588,0.429
259173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0922,-0.119,-0.0835,-0.0235,-0.0036,-0.031,-0.099,-0.0641
171444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1899,0.0945,0.1642,-0.0526,-0.0883,-0.032,0.1334,-0.0781
347686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.0701,0.0352,-0.0472,0.0693,0.0153,0.0143,0.2046
167226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924,0.1803,0.1953,-0.1055,0.0137,-0.0986,0.1006,0.0276
163728,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3653,0.4051,0.1374,-0.0699,-0.1564,0.0245,0.0479,-0.1
79148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148,0.1132,-0.0278,-0.1917,-0.1284,-0.095,-0.0303,-0.0404
